fecha,defunciones_corregidas,tavg,tmin,tmax
2018-04-28,122.22,14.0,10.2,18.7
2018-04-29,104.92,8.4,4.0,12.6
2018-04-30,109.54,7.7,4.0,12.5
2018-05-01,138.36,10.2,5.5,15.9
2018-05-02,100.31,12.3,6.4,17.8
2018-05-03,131.44,13.9,9.3,19.4
2018-05-04,125.68,14.4,7.5,20.5
2018-05-05,111.84,17.1,9.9,24.3
2018-05-06,130.29,18.2,12.8,24.0
2018-05-07,119.91,16.9,12.4,22.7
2018-05-08,130.29,18.2,12.5,25.2
2018-05-09,104.92,19.6,13.2,25.0
2018-05-10,124.52,19.3,13.5,23.9
2018-05-11,139.51,18.9,13.3,25.1
2018-05-12,112.99,15.7,10.5,20.2
2018-05-13,117.61,12.7,6.0,17.5
2018-05-14,121.07,14.3,10.4,19.4
2018-05-15,92.24,16.3,8.0,23.5
2018-05-16,111.84,18.4,11.8,25.0
2018-05-17,126.83,19.4,14.8,25.3
2018-05-18,109.54,17.2,14.2,23.2
2018-05-19,141.82,18.8,13.6,25.4
2018-05-20,116.45,18.0,13.3,22.5
2018-05-21,85.32,17.9,13.6,24.3
2018-05-22,114.15,17.8,12.6,24.6
2018-05-23,137.21,20.7,15.3,26.3
2018-05-24,130.29,23.8,15.7,27.7
2018-05-25,117.61,14.6,12.0,19.5
2018-05-26,108.38,15.8,11.8,22.0
2018-05-27,108.38,18.1,13.1,25.5
2018-05-28,130.29,15.0,13.2,17.8
2018-05-29,121.07,14.6,12.6,19.9
2018-05-30,112.99,14.6,11.0,18.6
2018-05-31,119.91,17.3,12.5,23.1
2018-06-01,124.52,17.8,13.6,23.8
2018-06-02,92.24,16.3,12.8,23.5
2018-06-03,102.62,17.5,11.7,23.8
2018-06-04,102.62,15.8,12.4,20.0
2018-06-05,108.38,14.9,12.0,19.8
2018-06-06,133.75,14.5,10.5,19.6
2018-06-07,125.68,17.7,12.0,23.4
2018-06-08,103.77,15.9,12.2,18.6
2018-06-09,125.68,15.6,11.7,20.7
2018-06-10,87.63,15.2,11.2,19.4
2018-06-11,112.99,16.2,12.5,21.0
2018-06-12,107.23,18.4,13.0,24.3
2018-06-13,122.22,19.3,13.7,25.5
2018-06-14,122.22,20.0,12.7,27.0
2018-06-15,138.36,23.2,15.3,30.7
2018-06-16,122.22,24.3,18.0,31.1
2018-06-17,106.08,24.8,17.9,32.3
2018-06-18,133.75,24.9,17.6,32.1
2018-06-19,121.07,25.1,17.3,32.5
2018-06-20,138.36,26.7,20.2,33.0
2018-06-21,134.9,26.8,20.5,33.3
2018-06-22,137.21,27.6,21.6,33.8
2018-06-23,141.82,28.5,21.5,35.5
2018-06-24,148.74,29.1,22.0,36.6
2018-06-25,136.05,29.2,22.9,36.2
2018-06-26,161.42,28.1,23.0,35.0
2018-06-27,140.67,27.3,21.9,31.9
2018-06-28,133.75,25.7,20.9,31.0
2018-06-29,152.2,24.9,20.5,31.6
2018-06-30,100.31,23.3,20.2,28.7
2018-07-01,126.83,22.7,18.6,28.0
2018-07-02,125.68,20.2,16.5,27.5
2018-07-03,126.83,28.7,16.2,30.7
2018-07-04,104.92,23.9,18.5,27.5
2018-07-05,116.45,24.2,17.0,28.0
2018-07-06,130.29,27.6,18.5,31.7
2018-07-07,102.62,26.8,21.4,33.6
2018-07-08,100.31,27.3,21.7,34.6
2018-07-09,115.3,27.8,21.8,34.5
2018-07-10,108.38,27.8,21.5,35.2
2018-07-11,102.62,26.9,21.4,33.2
2018-07-12,132.6,26.4,21.0,32.7
2018-07-13,125.68,29.1,21.7,33.5
2018-07-14,116.45,26.5,20.3,33.2
2018-07-15,96.85,23.8,19.0,29.6
2018-07-16,107.23,23.8,17.2,30.2
2018-07-17,103.77,26.3,19.2,33.5
2018-07-18,111.84,26.7,21.3,32.9
2018-07-19,99.16,25.8,19.4,32.9
2018-07-20,103.77,24.6,18.7,32.0
2018-07-21,99.16,23.6,17.4,30.5
2018-07-22,76.1,24.9,18.1,31.7
2018-07-23,99.16,27.3,20.5,34.7
2018-07-24,99.16,26.5,19.8,33.0
2018-07-25,85.32,27.0,19.9,34.6
2018-07-26,118.76,27.2,19.8,34.5
2018-07-27,141.82,26.8,19.0,34.5
2018-07-28,112.99,26.1,18.6,33.2
2018-07-29,88.78,25.8,19.8,32.6
2018-07-30,108.38,26.5,19.4,34.1
2018-07-31,101.46,27.8,21.1,35.3
2018-08-01,138.36,29.4,23.3,37.0
2018-08-02,129.14,30.9,24.6,38.5
2018-08-03,125.68,32.6,25.9,39.9
2018-08-04,122.22,29.9,23.4,38.6
2018-08-05,130.29,30.4,24.4,37.6
2018-08-06,129.14,30.2,24.4,36.9
2018-08-07,129.14,28.9,24.7,36.7
2018-08-08,101.46,28.4,21.2,34.6
2018-08-09,111.84,24.9,19.5,31.3
2018-08-10,119.91,24.3,17.5,31.3
2018-08-11,96.85,27.5,22.1,33.7
2018-08-12,122.22,28.6,23.3,35.0
2018-08-13,121.07,26.9,21.5,33.5
2018-08-14,111.84,26.2,19.6,33.0
2018-08-15,106.08,26.5,19.6,33.8
2018-08-16,111.84,26.4,23.0,32.0
2018-08-17,96.85,25.1,20.0,32.2
2018-08-18,98.01,23.4,16.8,30.4
2018-08-19,95.7,25.3,20.0,31.6
2018-08-20,100.31,26.4,20.7,32.5
2018-08-21,96.85,27.1,21.0,34.4
2018-08-22,95.7,25.8,21.9,32.8
2018-08-23,112.99,25.9,20.2,33.8
2018-08-24,116.45,25.7,20.6,33.0
2018-08-25,101.46,25.2,18.8,32.8
2018-08-26,88.78,24.3,17.4,31.5
2018-08-27,96.85,27.1,20.5,35.0
2018-08-28,88.78,27.4,22.3,33.8
2018-08-29,87.63,25.7,20.0,31.5
2018-08-30,93.39,25.5,20.5,32.2
2018-08-31,91.09,26.9,21.2,33.4
2018-09-01,104.92,26.7,21.0,33.6
2018-09-02,80.71,27.2,20.2,34.8
2018-09-03,107.23,26.2,22.3,31.3
2018-09-04,131.44,24.0,19.4,29.5
2018-09-05,96.85,22.6,18.3,27.8
2018-09-06,101.46,21.4,17.8,27.4
2018-09-07,103.77,21.2,16.0,28.5
2018-09-08,116.45,19.2,16.9,23.6
2018-09-09,94.55,20.9,15.8,26.3
2018-09-10,103.77,22.2,17.3,28.3
2018-09-11,107.23,22.8,17.6,28.5
2018-09-12,111.84,22.8,17.3,29.0
2018-09-13,106.08,25.1,18.6,32.2
2018-09-14,95.7,25.2,19.4,31.6
2018-09-15,118.76,21.8,20.2,30.0
2018-09-16,87.63,24.8,18.0,30.2
2018-09-17,117.61,25.1,18.6,30.8
2018-09-18,122.22,24.4,18.2,28.5
2018-09-19,134.9,22.4,18.0,30.4
2018-09-20,110.69,27.2,19.9,31.5
2018-09-21,117.61,24.5,18.9,31.3
2018-09-22,103.77,23.8,20.0,32.5
2018-09-23,107.23,29.5,20.8,33.5
2018-09-24,119.91,25.7,20.0,32.0
2018-09-25,111.84,22.8,17.2,29.3
2018-09-26,124.52,21.9,19.0,26.0
2018-09-27,129.14,20.9,15.7,26.4
2018-09-28,98.01,21.9,16.0,27.8
2018-09-29,127.98,21.7,16.8,27.9
2018-09-30,103.77,21.0,16.9,29.0
2018-10-01,91.09,20.3,14.6,25.0
2018-10-02,109.54,17.3,10.0,24.6
2018-10-03,114.15,20.1,15.0,26.0
2018-10-04,99.16,19.6,14.0,26.3
2018-10-05,112.99,19.1,14.8,25.9
2018-10-06,116.45,22.0,13.6,27.1
2018-10-07,106.08,15.2,11.2,19.5
2018-10-08,102.62,14.1,9.0,18.7
2018-10-09,116.45,12.3,10.7,19.5
2018-10-10,124.52,14.3,11.0,18.1
2018-10-11,125.68,17.3,13.8,20.5
2018-10-12,115.3,17.3,15.8,20.8
2018-10-13,137.21,19.2,15.0,24.2
2018-10-14,125.68,15.1,11.2,18.5
2018-10-15,114.15,11.0,9.2,15.4
2018-10-16,110.69,14.0,10.6,20.1
2018-10-17,138.36,15.1,11.5,21.5
2018-10-18,119.91,16.9,14.0,20.4
2018-10-19,130.29,14.6,12.7,17.0
2018-10-20,115.3,15.4,13.5,21.0
2018-10-21,114.15,15.8,14.4,21.2
2018-10-22,107.23,16.3,11.7,22.3
2018-10-23,121.07,16.6,13.0,20.5
2018-10-24,107.23,15.8,10.5,22.0
2018-10-25,138.36,15.6,10.5,22.6
2018-10-26,144.13,13.7,11.8,16.5
2018-10-27,118.76,9.6,5.1,12.4
2018-10-28,132.6,6.2,4.1,10.0
2018-10-29,134.9,6.6,3.7,10.4
2018-10-30,123.37,7.1,6.0,9.0
2018-10-31,136.05,7.9,5.8,12.0
2018-11-01,155.66,8.9,4.5,13.8
2018-11-02,115.3,12.7,9.3,18.0
2018-11-03,142.97,9.9,6.1,15.0
2018-11-04,127.98,9.4,4.5,15.4
2018-11-05,122.22,8.2,6.3,10.0
2018-11-06,130.29,8.3,6.0,11.8
2018-11-07,137.21,9.8,7.5,13.8
2018-11-08,134.9,8.9,7.0,12.6
2018-11-09,104.92,8.7,5.4,12.6
2018-11-10,104.92,11.3,9.6,13.5
2018-11-11,130.29,13.4,11.6,16.7
2018-11-12,140.67,11.6,10.3,14.0
2018-11-13,131.44,12.5,10.0,16.0
2018-11-14,112.99,13.0,10.0,16.0
2018-11-15,124.52,13.5,11.8,16.5
2018-11-16,139.51,13.2,12.1,15.8
2018-11-17,140.67,13.1,11.0,16.5
2018-11-18,136.05,10.8,9.3,13.7
2018-11-19,131.44,10.3,8.7,13.6
2018-11-20,121.07,9.3,8.0,12.0
2018-11-21,119.91,8.4,6.7,11.8
2018-11-22,142.97,8.6,5.8,12.0
2018-11-23,142.97,8.1,5.0,11.1
2018-11-24,119.91,5.6,3.0,9.2
2018-11-25,133.75,9.8,6.6,14.0
2018-11-26,116.45,8.8,7.0,12.0
2018-11-27,149.89,7.3,4.2,12.0
2018-11-28,116.45,6.4,3.4,11.1
2018-11-29,136.05,6.4,3.4,11.4
2018-11-30,129.14,7.3,4.7,11.0
2018-12-01,127.98,5.9,3.0,11.0
2018-12-02,127.98,6.0,4.5,8.8
2018-12-03,126.83,6.5,5.4,9.0
2018-12-04,146.43,8.7,4.2,15.2
2018-12-05,145.28,10.3,6.9,16.0
2018-12-06,109.54,9.7,5.5,15.5
2018-12-07,154.5,7.3,4.2,10.5
2018-12-08,122.22,9.0,5.4,13.0
2018-12-09,110.69,8.6,4.4,14.6
2018-12-10,107.23,8.3,3.9,14.2
2018-12-11,133.75,7.4,3.8,12.6
2018-12-12,146.43,6.3,4.5,8.6
2018-12-13,122.22,7.1,4.0,8.5
2018-12-14,124.52,5.9,3.0,10.5
2018-12-15,127.98,5.9,2.7,9.0
2018-12-16,160.27,8.4,5.6,12.5
2018-12-17,134.9,5.6,3.4,9.2
2018-12-18,125.68,5.2,2.5,8.0
2018-12-19,116.45,6.2,4.9,9.4
2018-12-20,157.96,7.2,5.4,10.8
2018-12-21,138.36,7.2,5.3,8.7
2018-12-22,147.58,7.4,6.2,9.0
2018-12-23,117.61,5.8,4.6,9.5
2018-12-24,131.44,7.2,3.2,13.2
2018-12-25,157.96,8.7,4.8,13.8
2018-12-26,149.89,7.8,4.3,12.4
2018-12-27,142.97,6.0,2.0,10.5
2018-12-28,164.88,6.7,1.5,12.7
2018-12-29,160.27,7.4,4.0,11.9
2018-12-30,121.07,7.6,3.2,14.2
2018-12-31,141.82,6.7,0.7,13.4
2019-01-01,148.74,6.0,1.4,11.7
2019-01-02,119.91,5.6,0.4,11.7
2019-01-03,161.42,7.1,2.8,11.8
2019-01-04,148.74,5.2,0.4,11.4
2019-01-05,142.97,4.4,-0.1,10.8
2019-01-06,168.34,5.2,-0.5,13.8
2019-01-07,147.58,6.8,0.5,13.7
2019-01-08,166.03,6.4,1.2,13.0
2019-01-09,200.62,6.8,2.0,13.2
2019-01-10,167.19,4.3,0.6,8.8
2019-01-11,170.64,2.4,-1.8,7.4
2019-01-12,166.03,3.4,-0.8,9.5
2019-01-13,147.58,4.2,-0.7,10.8
2019-01-14,172.95,6.0,1.0,12.6
2019-01-15,184.48,7.2,3.1,12.2
2019-01-16,175.26,4.8,1.4,10.0
2019-01-17,151.04,4.6,2.7,8.5
2019-01-18,161.42,3.2,-0.3,7.6
2019-01-19,151.04,1.9,-0.5,4.4
2019-01-20,163.73,5.6,3.3,9.5
2019-01-21,156.81,4.8,1.4,9.4
2019-01-22,175.26,4.0,0.7,8.0
2019-01-23,176.41,9.6,5.2,13.1
2019-01-24,200.62,11.3,8.7,14.6
2019-01-25,179.87,9.7,5.2,15.2
2019-01-26,176.41,6.8,2.2,12.6
2019-01-27,170.64,7.1,2.4,11.4
2019-01-28,145.28,8.2,3.7,13.0
2019-01-29,164.88,7.6,5.3,10.5
2019-01-30,142.97,6.4,4.2,10.1
2019-01-31,176.41,9.7,6.4,12.4
2019-02-01,166.03,6.2,3.5,9.4
2019-02-02,169.49,4.3,1.6,7.5
2019-02-03,161.42,3.7,-0.3,8.2
2019-02-04,134.9,3.9,-1.4,10.9
2019-02-05,159.11,7.6,1.7,14.5
2019-02-06,191.4,8.8,4.4,15.0
2019-02-07,192.55,8.4,3.0,15.0
2019-02-08,148.74,7.9,2.8,14.3
2019-02-09,155.66,6.9,2.9,11.8
2019-02-10,144.13,7.9,4.1,11.2
2019-02-11,139.51,9.0,5.7,13.0
2019-02-12,160.27,7.3,3.0,13.0
2019-02-13,164.88,8.9,4.4,14.5
2019-02-14,169.49,8.2,3.0,13.1
2019-02-15,160.27,8.7,3.4,14.6
2019-02-16,164.88,10.6,5.9,16.2
2019-02-17,144.13,9.4,4.0,15.0
2019-02-18,154.5,8.8,4.5,14.3
2019-02-19,170.64,9.3,5.4,14.0
2019-02-20,175.26,8.9,4.3,14.5
2019-02-21,168.34,10.4,5.2,16.2
2019-02-22,166.03,10.8,5.0,18.1
2019-02-23,153.35,10.6,3.7,18.1
2019-02-24,132.6,12.7,8.1,18.7
2019-02-25,132.6,12.2,6.4,18.5
2019-02-26,139.51,12.9,7.1,19.8
2019-02-27,171.8,12.9,7.0,19.8
2019-02-28,141.82,12.2,6.2,18.6
2019-03-01,161.42,12.9,6.8,19.5
2019-03-02,159.11,13.2,8.0,19.7
2019-03-03,159.11,12.7,6.1,20.2
2019-03-04,151.04,11.7,8.5,15.5
2019-03-05,149.89,11.6,8.7,15.2
2019-03-06,148.74,10.2,5.7,13.4
2019-03-07,146.43,7.6,3.2,12.1
2019-03-08,136.05,9.9,5.3,14.9
2019-03-09,141.82,11.7,5.0,18.0
2019-03-10,134.9,14.1,7.3,22.6
2019-03-11,124.52,14.2,10.0,19.3
2019-03-12,129.14,13.6,7.1,21.2
2019-03-13,125.68,10.1,7.5,14.5
2019-03-14,123.37,10.2,4.1,17.1
2019-03-15,121.07,13.7,6.0,22.8
2019-03-16,161.42,15.9,8.4,23.9
2019-03-17,133.75,13.7,7.8,19.7
2019-03-18,123.37,9.4,3.8,16.0
2019-03-19,151.04,10.3,6.3,16.0
2019-03-20,124.52,9.3,5.1,14.7
2019-03-21,116.45,8.0,4.8,15.0
2019-03-22,131.44,11.2,4.5,18.0
2019-03-23,123.37,13.7,7.6,20.6
2019-03-24,124.52,14.9,9.0,21.5
2019-03-25,124.52,14.9,10.0,22.7
2019-03-26,146.43,12.8,6.0,21.0
2019-03-27,146.43,11.7,5.5,18.5
2019-03-28,130.29,12.2,6.1,18.6
2019-03-29,138.36,12.3,6.6,18.2
2019-03-30,147.58,12.1,6.5,18.2
2019-03-31,125.68,10.4,9.2,12.0
2019-04-01,149.89,11.8,8.8,17.2
2019-04-02,147.58,12.3,7.4,18.0
2019-04-03,131.44,10.6,6.5,15.1
2019-04-04,123.37,8.7,2.5,14.0
2019-04-05,160.27,5.9,4.5,10.0
2019-04-06,126.83,5.8,2.9,12.1
2019-04-07,133.75,7.8,3.7,13.8
2019-04-08,119.91,10.8,6.9,17.0
2019-04-09,131.44,8.4,5.6,13.5
2019-04-10,152.2,10.1,6.5,15.7
2019-04-11,125.68,10.6,5.2,16.5
2019-04-12,123.37,11.4,4.0,19.5
2019-04-13,125.68,13.6,6.0,22.0
2019-04-14,116.45,16.2,10.0,24.0
2019-04-15,132.6,16.7,11.5,24.6
2019-04-16,148.74,15.1,7.9,22.0
2019-04-17,139.51,15.9,10.1,23.7
2019-04-18,119.91,9.9,9.1,13.0
2019-04-19,112.99,9.5,9.3,11.6
2019-04-20,116.45,13.6,9.4,19.5
2019-04-21,119.91,10.5,8.5,13.2
2019-04-22,138.36,12.9,8.0,19.0
2019-04-23,116.45,9.7,5.7,14.2
2019-04-24,127.98,7.9,5.4,11.4
2019-04-25,122.22,9.5,6.4,13.7
2019-04-26,115.3,11.7,7.2,18.0
2019-04-27,112.99,14.1,6.3,21.5
2019-04-28,110.69,17.6,11.0,24.0
2019-04-29,123.37,19.1,13.0,25.7
2019-04-30,126.83,19.9,13.5,26.0
2019-05-01,127.98,18.7,13.5,26.0
2019-05-02,109.54,18.7,13.0,25.4
2019-05-03,139.51,15.8,10.1,21.6
2019-05-04,130.29,15.0,7.2,22.3
2019-05-05,110.69,15.4,8.7,22.7
2019-05-06,132.6,17.2,9.0,25.0
2019-05-07,138.36,17.4,12.2,23.4
2019-05-08,145.28,16.0,13.1,19.3
2019-05-09,116.45,16.0,10.2,23.2
2019-05-10,132.6,19.1,14.8,24.7
2019-05-11,121.07,19.8,13.2,27.4
2019-05-12,99.16,18.6,10.0,26.9
2019-05-13,106.08,21.6,13.2,30.2
2019-05-14,130.29,20.9,13.6,28.5
2019-05-15,132.6,23.7,14.5,33.5
2019-05-16,147.58,20.7,11.0,30.0
2019-05-17,138.36,13.3,10.1,18.7
2019-05-18,131.44,13.1,8.0,18.7
2019-05-19,108.38,15.3,10.0,20.5
2019-05-20,114.15,15.9,9.7,21.7
2019-05-21,118.76,19.3,13.5,25.8
2019-05-22,142.97,20.6,13.2,28.2
2019-05-23,126.83,21.8,15.0,28.3
2019-05-24,116.45,19.6,13.2,25.6
2019-05-25,121.07,17.9,12.1,25.3
2019-05-26,109.54,19.3,10.8,27.5
2019-05-27,132.6,20.9,14.2,29.2
2019-05-28,123.37,19.0,13.4,27.0
2019-05-29,116.45,18.4,11.0,26.5
2019-05-30,130.29,22.2,14.0,30.3
2019-05-31,146.43,24.1,17.0,32.0
2019-06-01,127.98,25.1,17.2,33.1
2019-06-02,115.3,26.2,19.0,34.5
2019-06-03,111.84,26.2,20.3,32.8
2019-06-04,134.9,23.1,18.9,29.0
2019-06-05,127.98,17.1,12.7,22.1
2019-06-06,140.67,17.8,11.0,24.0
2019-06-07,139.51,16.2,9.0,22.0
2019-06-08,119.91,20.5,12.8,29.2
2019-06-09,106.08,21.0,14.2,27.7
2019-06-10,116.45,20.0,14.7,26.4
2019-06-11,111.84,17.1,14.0,21.0
2019-06-12,102.62,17.8,10.0,25.4
2019-06-13,131.44,21.1,14.4,28.5
2019-06-14,129.14,19.8,14.9,25.5
2019-06-15,144.13,18.8,12.0,25.7
2019-06-16,112.99,21.8,14.5,28.6
2019-06-17,136.05,24.2,16.0,32.0
2019-06-18,137.21,24.7,19.2,31.3
2019-06-19,109.54,24.0,18.0,27.0
2019-06-20,134.9,22.5,17.5,28.5
2019-06-21,116.45,23.4,17.7,29.6
2019-06-22,122.22,23.9,16.8,31.4
2019-06-23,116.45,25.9,18.5,33.4
2019-06-24,126.83,26.0,21.3,32.0
2019-06-25,118.76,26.8,19.3,34.2
2019-06-26,126.83,28.9,22.5,35.5
2019-06-27,130.29,30.6,22.7,38.5
2019-06-28,129.14,31.8,24.0,40.7
2019-06-29,112.99,32.2,24.5,40.0
2019-06-30,127.98,31.2,25.0,38.5
2019-07-01,148.74,26.6,23.8,36.3
2019-07-02,156.81,29.8,23.0,35.5
2019-07-03,132.6,32.1,22.0,35.2
2019-07-04,138.36,27.8,23.1,33.2
2019-07-05,131.44,27.4,21.6,33.7
2019-07-06,139.51,27.2,19.7,34.9
2019-07-07,137.21,26.6,19.5,34.5
2019-07-08,108.38,24.6,19.5,30.8
2019-07-09,125.68,23.2,17.5,30.1
2019-07-10,109.54,24.9,18.2,33.1
2019-07-11,126.83,28.8,20.8,37.0
2019-07-12,102.62,31.0,24.2,38.8
2019-07-13,137.21,29.6,24.1,35.0
2019-07-14,123.37,26.6,21.6,33.1
2019-07-15,98.01,27.6,20.4,35.6
2019-07-16,125.68,28.7,22.0,36.8
2019-07-17,119.91,27.4,22.6,34.2
2019-07-18,119.91,28.3,21.5,35.7
2019-07-19,125.68,29.6,23.1,37.1
2019-07-20,109.54,30.3,24.4,37.3
2019-07-21,115.3,29.6,23.8,38.0
2019-07-22,118.76,30.3,23.7,37.2
2019-07-23,146.43,29.3,23.7,38.0
2019-07-24,115.3,29.6,22.8,37.5
2019-07-25,124.52,28.8,24.4,36.3
2019-07-26,122.22,26.5,21.8,32.0
2019-07-27,107.23,22.7,19.0,27.0
2019-07-28,117.61,23.0,16.2,30.0
2019-07-29,116.45,25.7,19.7,33.3
2019-07-30,98.01,23.9,17.4,31.5
2019-07-31,110.69,25.6,18.4,33.8
2019-08-01,126.83,27.1,20.5,34.3
2019-08-02,107.23,28.2,22.4,35.6
2019-08-03,106.08,28.6,22.2,36.0
2019-08-04,122.22,28.4,21.3,36.0
2019-08-05,101.46,28.3,21.5,36.3
2019-08-06,133.75,28.0,21.1,35.4
2019-08-07,117.61,24.8,21.5,26.9
2019-08-08,108.38,26.1,19.5,33.5
2019-08-09,124.52,25.9,21.8,31.4
2019-08-10,98.01,24.7,19.0,31.6
2019-08-11,98.01,23.7,20.0,29.6
2019-08-12,86.48,21.6,15.5,27.4
2019-08-13,91.09,22.3,15.7,29.3
2019-08-14,108.38,25.2,18.0,32.7
2019-08-15,114.15,27.6,20.5,35.6
2019-08-16,103.77,28.1,22.1,36.0
2019-08-17,127.98,28.9,22.2,37.2
2019-08-18,95.7,27.3,20.6,35.0
2019-08-19,115.3,26.7,21.4,33.4
2019-08-20,107.23,24.3,20.2,30.0
2019-08-21,125.68,23.4,17.7,30.2
2019-08-22,96.85,23.3,17.0,31.0
2019-08-23,114.15,25.2,20.0,32.3
2019-08-24,91.09,26.2,20.5,33.6
2019-08-25,117.61,26.8,21.6,34.0
2019-08-26,96.85,20.6,15.4,26.4
2019-08-27,110.69,20.3,15.0,26.2
2019-08-28,117.61,23.4,18.4,30.2
2019-08-29,123.37,28.7,20.0,32.5
2019-08-30,111.84,25.6,20.0,34.2
2019-08-31,96.85,24.1,18.0,32.0
2019-09-01,108.38,25.1,20.5,31.9
2019-09-02,106.08,19.6,18.2,30.6
2019-09-03,102.62,27.2,18.8,31.5
2019-09-04,99.16,27.4,19.5,32.7
2019-09-05,115.3,22.9,15.5,27.7
2019-09-06,98.01,20.7,12.4,26.0
2019-09-07,110.69,22.4,14.0,27.5
2019-09-08,101.46,24.1,16.8,28.7
2019-09-09,106.08,24.1,16.5,29.8
2019-09-10,131.44,17.2,14.2,22.0
2019-09-11,104.92,19.8,14.4,26.0
2019-09-12,119.91,20.8,15.8,28.4
2019-09-13,137.21,18.4,14.7,20.7
2019-09-14,123.37,17.0,15.6,20.5
2019-09-15,106.08,17.8,15.5,22.0
2019-09-16,84.17,19.6,16.6,25.3
2019-09-17,137.21,21.3,17.0,28.4
2019-09-18,88.78,20.9,17.0,27.1
2019-09-19,125.68,22.5,17.5,29.0
2019-09-20,112.99,20.8,16.4,25.0
2019-09-21,107.23,17.6,14.6,21.5
2019-09-22,84.17,18.2,15.2,23.7
2019-09-23,100.31,17.3,12.0,23.0
2019-09-24,115.3,19.2,13.0,26.5
2019-09-25,127.98,18.8,14.0,23.9
2019-09-26,108.38,19.1,15.4,26.5
2019-09-27,123.37,21.2,14.8,28.2
2019-09-28,98.01,20.3,15.2,27.5
2019-09-29,112.99,20.9,15.2,29.9
2019-09-30,83.02,20.9,14.0,29.0
2019-10-01,138.36,19.4,14.0,26.5
2019-10-02,121.07,17.6,14.0,22.2
2019-10-03,114.15,17.5,11.8,24.2
2019-10-04,131.44,19.2,13.5,26.3
2019-10-05,111.84,19.8,14.3,26.0
2019-10-06,98.01,19.7,13.5,26.5
2019-10-07,123.37,20.3,15.0,26.6
2019-10-08,124.52,21.1,15.1,28.0
2019-10-09,148.74,20.9,16.0,27.0
2019-10-10,126.83,19.0,15.1,24.7
2019-10-11,126.83,20.3,16.0,25.3
2019-10-12,127.98,20.3,15.7,26.0
2019-10-13,108.38,18.2,15.2,22.6
2019-10-14,121.07,15.1,8.4,19.5
2019-10-15,133.75,11.2,7.0,16.3
2019-10-16,142.97,12.4,7.8,18.4
2019-10-17,138.36,12.6,9.7,15.9
2019-10-18,119.91,16.1,14.0,19.8
2019-10-19,109.54,14.1,11.3,17.0
2019-10-20,124.52,10.2,6.8,12.5
2019-10-21,129.14,9.4,6.3,14.4
2019-10-22,125.68,9.2,8.3,11.0
2019-10-23,131.44,8.3,7.0,10.2
2019-10-24,136.05,10.9,7.5,16.5
2019-10-25,119.91,12.7,8.2,18.6
2019-10-26,141.82,13.8,9.5,20.9
2019-10-27,111.84,15.1,10.6,20.9
2019-10-28,133.75,15.9,13.4,21.2
2019-10-29,119.91,13.7,11.0,17.6
2019-10-30,132.6,14.5,10.8,18.0
2019-10-31,130.29,16.8,14.2,21.7
2019-11-01,119.91,16.4,14.3,19.3
2019-11-02,144.13,15.6,13.2,18.6
2019-11-03,116.45,13.6,12.6,16.5
2019-11-04,102.62,13.2,8.7,16.6
2019-11-05,132.6,9.9,7.7,14.7
2019-11-06,114.15,10.2,7.4,13.7
2019-11-07,100.31,9.6,3.7,12.6
2019-11-08,126.83,7.3,4.3,12.4
2019-11-09,129.14,7.3,5.2,11.5
2019-11-10,115.3,7.0,4.5,9.6
2019-11-11,149.89,7.8,3.9,11.8
2019-11-12,125.68,8.2,4.2,12.6
2019-11-13,148.74,11.3,9.0,15.0
2019-11-14,139.51,7.0,4.9,10.2
2019-11-15,110.69,5.5,4.2,9.2
2019-11-16,126.83,5.2,1.5,9.9
2019-11-17,118.76,5.3,3.5,7.8
2019-11-18,107.23,6.2,3.0,10.5
2019-11-19,122.22,4.9,0.7,9.4
2019-11-20,140.67,5.1,3.2,8.6
2019-11-21,133.75,6.8,5.5,8.8
2019-11-22,137.21,8.6,6.4,11.4
2019-11-23,133.75,8.3,6.5,11.7
2019-11-24,130.29,8.4,6.0,11.8
2019-11-25,138.36,11.2,8.5,15.6
2019-11-26,130.29,11.3,9.5,13.4
2019-11-27,137.21,10.8,9.6,13.3
2019-11-28,130.29,9.9,8.0,11.7
2019-11-29,116.45,12.5,11.0,14.3
2019-11-30,127.98,12.1,8.5,14.9
2019-12-01,118.76,7.4,6.2,8.7
2019-12-02,124.52,7.4,5.3,10.8
2019-12-03,147.58,5.3,2.8,9.0
2019-12-04,139.51,7.8,5.4,11.6
2019-12-05,117.61,9.3,7.9,12.0
2019-12-06,140.67,9.1,6.7,12.5
2019-12-07,129.14,7.5,3.7,12.0
2019-12-08,134.9,5.6,4.1,7.0
2019-12-09,127.98,7.0,4.7,11.6
2019-12-10,115.3,5.2,3.9,8.0
2019-12-11,136.05,5.7,3.8,11.0
2019-12-12,148.74,6.5,4.5,9.7
2019-12-13,157.96,11.7,8.5,14.5
2019-12-14,132.6,8.6,6.8,12.5
2019-12-15,133.75,9.6,7.2,11.8
2019-12-16,132.6,9.8,6.8,14.2
2019-12-17,154.5,9.0,7.1,11.2
2019-12-18,167.19,6.8,4.0,9.5
2019-12-19,117.61,10.2,7.2,12.3
2019-12-20,145.28,11.9,10.7,12.8
2019-12-21,164.88,12.9,10.4,16.0
2019-12-22,131.44,10.9,9.0,13.5
2019-12-23,124.52,8.9,5.5,12.3
2019-12-24,155.66,8.7,5.9,14.0
2019-12-25,129.14,9.6,5.6,15.0
